,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k6_L1_seed35,6,L1,35,0.2507368723190621,1.9959121173154724,0.2539667811885497,"(np.float64(0.604259360559335), np.float64(0.2535239451760071), np.float64(0.35718628696604654))",8778.574658197145
k6_L1_seed40,6,L1,40,0.2504188561614787,1.9878755235853836,0.2549810665593345,"(np.float64(0.6054777906748375), np.float64(0.2537923047361342), np.float64(0.35766542972361776))",8790.460681223238
k6_L1_seed45,6,L1,45,0.2616047614872787,1.7708033156499006,0.25334843115625333,"(np.float64(0.6227441964940464), np.float64(0.25437206089717623), np.float64(0.36120348548799314))",8473.114418865918
k6_L1_seed50,6,L1,50,0.19334299045908582,2.3835791749773527,0.228239205263287,"(np.float64(0.6090629301503178), np.float64(0.24354740762029758), np.float64(0.34795660137923456))",8826.750170450772
k6_L1_seed55,6,L1,55,0.26157495096464517,1.7707457512726836,0.25349944136940655,"(np.float64(0.621566988810115), np.float64(0.25388927620295476), np.float64(0.3605187356750351))",8473.032130575368
k6_L1_seed60,6,L1,60,0.24650989734532677,1.97556771478591,0.2903818496384879,"(np.float64(0.6358494520306156), np.float64(0.2705361384366024), np.float64(0.3795741176571893))",8855.737612892643
k6_L1_seed65,6,L1,65,0.2626933082321184,1.8627243274059386,0.24836737245023377,"(np.float64(0.6359398249921342), np.float64(0.2569475617148909), np.float64(0.36601074191843036))",8409.19224304629
k6_L2_seed20,6,L2,20,0.2605917160237025,2.2694276021313544,0.2796548562831863,"(np.float64(0.7457796461664964), np.float64(0.2920436657713661), np.float64(0.41972505188277415))",8434.56601882074
k6_L2_seed25,6,L2,25,0.2470387148530151,1.8801215471025354,0.2830254806508228,"(np.float64(0.733587992223439), np.float64(0.2981285752833443), np.float64(0.42396051368072074))",8458.978462205157
k6_L2_seed30,6,L2,30,0.2635496722973085,2.143168296016207,0.2635851500915972,"(np.float64(0.7088513272755192), np.float64(0.2790884214237888), np.float64(0.40049445973591435))",8343.50414132207
k6_L2_seed35,6,L2,35,0.2649442617095644,1.9487585242670724,0.26616776369303413,"(np.float64(0.7313834228410047), np.float64(0.2902707316142688), np.float64(0.41559895843970884))",8257.349337060548
k6_L2_seed40,6,L2,40,0.2588592909535475,1.9256708504864415,0.26866485408087654,"(np.float64(0.7148139837075713), np.float64(0.29286263588314543), np.float64(0.4154950176769184))",8429.527500995804
k6_L2_seed45,6,L2,45,0.16279196793180442,2.5568099324926075,0.3443828681035516,"(np.float64(0.5904304487979354), np.float64(0.2959757383295853), np.float64(0.3942957315799894))",10192.263367346994
k6_L2_seed50,6,L2,50,0.2560486544451049,1.7878443810266995,0.25897087433396465,"(np.float64(0.6979593404976747), np.float64(0.29224195681177245), np.float64(0.4119829048827254))",8414.26357223047
k6_L2_seed55,6,L2,55,0.1232787651655942,2.6839043467845483,0.24180842159204213,"(np.float64(0.6478978995114069), np.float64(0.28182202521347277), np.float64(0.3927890396151118))",9428.200664426962
k6_L2_seed60,6,L2,60,0.2595083425725457,1.9775048516936893,0.2691186268510065,"(np.float64(0.7323643045314351), np.float64(0.29681573291027263), np.float64(0.4224280298851641))",8467.390995432865
k6_L2_seed65,6,L2,65,0.2629068282463208,1.6986512949135035,0.26178168686024245,"(np.float64(0.6935964273599564), np.float64(0.29536284135112123), np.float64(0.41429939132482807))",8401.041378588909
