,k,distance,seed,silhouette,davies_bouldin,adjusted_rand_score,homogeneity_completeness_v_measure,sum_of_squared_error
k7_cosine_seed25,7,cosine,25,0.2554776990496729,1.4616652625531175,0.014821404575573167,"(np.float64(0.04290001501335909), np.float64(0.024389676091896406), np.float64(0.0310988935549327))",70.37102870413436
k7_cosine_seed30,7,cosine,30,0.24530356000241907,1.4359625439693822,0.018232020715033558,"(np.float64(0.03997715238069923), np.float64(0.027084592798984244), np.float64(0.032291581156829445))",82.64764515367473
k7_cosine_seed35,7,cosine,35,0.2838647571707308,1.299530642185923,0.012430546500434127,"(np.float64(0.03868858177259885), np.float64(0.02256877379233981), np.float64(0.02850772261778744))",69.23280646683962
k7_cosine_seed40,7,cosine,40,0.1943152738213544,1.540179951275477,0.012427323494799747,"(np.float64(0.04637377954207821), np.float64(0.026454770888969546), np.float64(0.03369029606604001))",79.2511580354178
k7_cosine_seed45,7,cosine,45,0.2906819917287239,1.2543454624530856,0.021178471842038114,"(np.float64(0.03882447767275789), np.float64(0.024110773526421915), np.float64(0.029747658763986596))",69.83923470011206
k7_cosine_seed50,7,cosine,50,0.2233014099184407,1.4387824902065447,0.012792468051288128,"(np.float64(0.042272486792223944), np.float64(0.025417252510470383), np.float64(0.03174633207667599))",77.87277084421703
k7_cosine_seed55,7,cosine,55,0.2921887555980683,1.2610752279079982,0.019394608707991375,"(np.float64(0.03901545493238441), np.float64(0.02417516501225288), np.float64(0.029852692119332638))",69.56885952800555
k7_cosine_seed60,7,cosine,60,0.28042216998717223,1.2983091691101762,0.01186511588987146,"(np.float64(0.036377680183745396), np.float64(0.02132385717689753), np.float64(0.02688706374725261))",69.24580388123677
k7_cosine_seed65,7,cosine,65,0.25105882134386676,1.4032339789702275,0.012942414940008385,"(np.float64(0.04237786621252524), np.float64(0.02422122184738), np.float64(0.030824557177986787))",70.3093358234155
k8_L1_seed20,8,L1,20,0.26177127766459646,1.3910131218909323,0.01629567324368654,"(np.float64(0.04819086698297431), np.float64(0.026456157205717253), np.float64(0.034159302842631516))",56.516680867002265
k8_L1_seed25,8,L1,25,0.2287714875294046,1.389540045223268,0.00932380941379091,"(np.float64(0.04634259582545622), np.float64(0.024643627396654814), np.float64(0.032176656603998176))",58.95301304305876
